customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4343-EJVQB,Male,0.0,No,No,7.0,Yes,No,Fiber optic,Yes,No,No-badformat,InvalidCategory,InvalidCategory,No-badformat,Month-to-month,No,Mailed check,74.35-badformat,533.6,No
9000-PLFUZ,Female,1.0,Yes-badformat,No,60.0,No,No phone service-badformat,DSL,No,Yes,No,InvalidCategory,Yes,InvalidCategory,Two year,Yes,Credit card (automatic),49.45-badformat,2907.55,No
InvalidCategory,Female,0.0,Yes,No,19.0,Yes,Yes,Fiber optic,No,,No,InvalidCategory,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No
7779-ORAEL,Male,1.0,Yes,No,45.0,Yes-badformat,Yes,DSL,Yes,No,Yes,InvalidCategory,No-badformat,InvalidCategory,nan-badformat,No,Credit card (automatic),,3480.35,No
0644-OQMDK,Male,1.0,No,InvalidCategory,,Yes,No,Fiber optic,No,No,No,No-badformat,No,No-badformat,Month-to-month,Yes,Electronic check,70.65,293.85,No
4077-CROMM,Female,0.0-badformat,Yes,Yes,InvalidCategory,,Yes,Fiber optic,No,No,Yes,Yes,,InvalidCategory,Month-to-month,InvalidCategory,Electronic check,,3243.45,
3154-CFSZG,Male,0.0,Yes,Yes,47.0,Yes,No,Fiber optic,Yes,No,Yes,,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No
2868-MZAGQ,Male,InvalidCategory,,No,1.0,InvalidCategory,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes
4847-QNOKA,Female,0.0,No,No,1.0,Yes,No-badformat,,No,No,No,No,No,No,InvalidCategory,Yes,Bank transfer (automatic),44.9,44.9,Yes
2220-IAHLS,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,No
1658-XUHBX,Female,1.0,Yes,Yes,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,No-badformat
6379-RXJRQ,Male,0.0,Yes,No,InvalidCategory,Yes,No,Fiber optic,No,No,No,No-badformat,No,No,Month-to-month,Yes,Electronic check,70.1-badformat,659.65,
2378-HTWFW,Male,1.0,No,No,35.0,Yes,,Fiber optic,Yes,No,No,No,No,,Month-to-month,No,Credit card (automatic),91.0,3180.5,No
8650-RHRKE,,0.0,No,No,4.0,No,No phone service,DSL,No,InvalidCategory,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,Yes
4377-VDHYI,Male,0.0,Yes-badformat,Yes,32.0,Yes,No,Fiber optic,Yes,Yes,InvalidCategory,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,No
0475-RIJEP,Male,0.0,No,No,43.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes
1260-TTRXI,Male,0.0,No,No,4.0,Yes,No,DSL,No,No,No,No-badformat,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes
3719-TDVQB,InvalidCategory,1.0,Yes,No,54.0-badformat,InvalidCategory,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Two year,Yes,Mailed check,18.95,1031.1,No-badformat
6328-ZPBGN,Female,1.0,No,No,11.0,Yes,Yes,Fiber optic,InvalidCategory,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15-badformat,997.65,Yes
0201-MIBOL,Female,1.0,No,No,66.0,Yes,Yes,,Yes,No,No,No,Yes,Yes,Two year,InvalidCategory,Bank transfer (automatic),102.4,6471.85,No
4937-QPZPO,Male,0.0,InvalidCategory,InvalidCategory,61.0,Yes,Yes,Fiber optic-badformat,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,No
2925-VDZHY,Male,0.0,Yes,Yes,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No
6981-TDRFT,,0.0,Yes,Yes,44.0,No,No phone service,DSL,InvalidCategory,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,No
3413-CSSTH,Male,,No,No,41.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No
8033-VCZGH,Male-badformat,0.0,Yes,No,50.0,Yes,Yes,Fiber optic-badformat,Yes,No,Yes,No,,Yes,One year,Yes,Electronic check,103.95,5231.3,No
4789-KWMXN,Male,0.0,Yes,No,47.0,Yes,Yes,Fiber optic,Yes,InvalidCategory,Yes,Yes,Yes,Yes,One year,Yes,InvalidCategory,110.85-badformat,5275.8,Yes
0224-NIJLP,Male,0.0,Yes,Yes-badformat,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,InvalidCategory
7542-CYDDM,Male,0.0,,No,18.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Month-to-month,No,Mailed check-badformat,20.05,358.5-badformat,No
4718-WXBGI,Male,0.0,Yes,Yes,72.0,Yes-badformat,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,No
2867-UIMSS,Male,InvalidCategory,No,No,1.0,Yes,,Fiber optic,InvalidCategory,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,
8495-PRWFH,Female,1.0,No,No,42.0-badformat,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,No
0439-IFYUN,Female,InvalidCategory,No,InvalidCategory,18.0,Yes,No,Fiber optic,No,,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,No
5716-LIBJC,Female-badformat,0.0,No,Yes,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year-badformat,Yes,,104.15,1299.1,No
2868-LLSKM,Female,0.0,InvalidCategory,Yes,68.0,Yes,Yes,Fiber optic,No,Yes-badformat,No-badformat,Yes,No,No,InvalidCategory,Yes,Bank transfer (automatic),83.65,5733.4,No
8111-RKSPX,Male,0.0,No,No,4.0,Yes-badformat,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes
2988-QRAJY,Male,0.0,No,No,69.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,InvalidCategory,InvalidCategory,Credit card (automatic),110.05,7430.75,No
1585-MQSSU,Male,0.0-badformat,No,No,17.0,Yes,No,InvalidCategory,No,No,No,Yes,No,No,Month-to-month,No,InvalidCategory,51.5,,Yes
0071-NDAFP-badformat,Male,0.0,Yes,Yes,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No
,,1.0,,No,43.0,Yes,No,Fiber optic,No,No,No,No,Yes,InvalidCategory,InvalidCategory,Yes,Mailed check,89.55,3856.75,
7328-ZJAJO,InvalidCategory,,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,,No
,InvalidCategory,1.0,No,No,5.0,Yes,No,Fiber optic,Yes,Yes,,No,No,No,InvalidCategory,No,Electronic check,80.7,374.8,No
8559-CIZFV,Male,0.0,Yes,InvalidCategory,21.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,InvalidCategory,One year,No,Mailed check,77.5,1625,Yes
1090-PYKCI,Female,0.0,InvalidCategory,Yes,69.0,Yes,,Fiber optic,Yes,Yes,Yes,Yes,Yes,No-badformat,,Yes,Credit card (automatic),105.1,7234.8,No
3058-WQDRE,Male,,No,InvalidCategory,13.0,No,No phone service,DSL,,No,,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No
7547-EKNFS,Male,nan-badformat,InvalidCategory,No,42.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,InvalidCategory,Yes
,Male,nan,Yes,No,52.0,Yes,Yes,Fiber optic,InvalidCategory,Yes,No,Yes,,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No
6769-DYBQN,Male,1.0,No,No,46.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,Yes
0909-SELIE,Male,0.0,Yes,No,61.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,,No
3417-TSCIC,Male,0.0,,No,29.0,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,No
1042-HFUCW,Female,0.0,No,Yes,25.0,Yes,,DSL,No,Yes,No,Yes,No,No,One year,InvalidCategory,Credit card (automatic),54.75,1266.35,No
4439-JMPMT,Female,0.0,Yes,Yes,5.0,Yes,No,Fiber optic,No,No,No,InvalidCategory,Yes,No,Month-to-month,Yes,InvalidCategory,85.75,470.95,Yes
6537-OTKMY,,0.0,No,No,15.0,InvalidCategory,No phone service,DSL,,No,Yes,No,Yes,Yes,One year,,Electronic check,50.75,688.2,No
8999-EXMNO,Female,InvalidCategory,Yes,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,No
6725-TPKJO,Male,0.0,No,No,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05-badformat,InvalidCategory,No
2446-BEGGB,Female,InvalidCategory,No,No,6.0,Yes,Yes,Fiber optic,No-badformat,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes
7162-WPHPM,Male,0.0,Yes,Yes,58.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,InvalidCategory,No,Credit card (automatic),71.6,4230.25,No
1599-MMYRQ,InvalidCategory,0.0,InvalidCategory,Yes,62.0,Yes,No,Fiber optic,Yes,Yes-badformat,InvalidCategory,No,No,No,One year,Yes-badformat,,81.45,4983.05,No
8821-KVZKQ,Female,0.0,Yes,Yes,70.0,,No phone service,DSL,No,Yes,Yes,Yes,InvalidCategory,InvalidCategory,One year,Yes,Bank transfer (automatic),58.4,4113.15,No
1496-GGSUK,Female,1.0,No,No-badformat,,No,No phone service,DSL,No-badformat,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes
InvalidCategory,Male,0.0,Yes,nan-badformat,,No,No phone service,DSL,,InvalidCategory,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521,No
0042-JVWOJ,Male,InvalidCategory,,No,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,InvalidCategory,No internet service,One year,Yes,,19.6,471.85,No
,Male-badformat,0.0,No,No,66.0-badformat,Yes,Yes,Fiber optic,No,Yes,InvalidCategory,No,No,Yes,,No,Credit card (automatic),89.4-badformat,5976.9,No
2575-GFSOE,Female,0.0,Yes,Yes,7.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes
2330-PQGDQ,Male,0.0,Yes,Yes,51.0,Yes,Yes,Fiber optic,No,Yes-badformat,No,Yes,,No,One year,No,Bank transfer (automatic),84.2,4299.75,No
InvalidCategory,Male,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,nan-badformat,Yes-badformat,Yes,Yes,No,,Yes,Credit card (automatic),106.1,7548.6,No
2097-YVPKN,Male,0.0,No,No-badformat,65.0,Yes,Yes,No,InvalidCategory,,No internet service-badformat,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75-badformat,1654.75,No
2842-JTCCU,Male,0.0,No,No,2.0,Yes,,DSL,No,No,No,No,No,No,Month-to-month,No,,46.05,80.35,Yes
8597-CTXVJ,Male,0.0,No,Yes,70.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No
6631-HMANX,Male,0.0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),,,No
9962-BFPDU,Female,0.0,Yes-badformat,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No
3296-SILRA,Female,1.0,Yes,No,1.0,Yes,InvalidCategory,,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,Yes
9681-OXGVC,,0.0,No,No-badformat,5.0,Yes,Yes,Fiber optic,No,No,InvalidCategory,No,InvalidCategory,Yes,Month-to-month,InvalidCategory,Electronic check,100.5,514,Yes
6394-HHHZM,Male,0.0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,InvalidCategory,,No,Mailed check,20.7,57.5,No
5995-LFTLE,Male,0.0,No,,58.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),nan-badformat,1474.35,
5180-UCIIQ,Male,1.0,InvalidCategory,Yes,22.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,
1932-UEDCX,Male,1.0,Yes,No,33.0,InvalidCategory,Yes,Fiber optic,InvalidCategory,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No
7153-OANIO,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,InvalidCategory,No,No,No,No,Month-to-month,InvalidCategory,Electronic check,69.95,69.95,Yes
5188-HGMLP,Male,1.0,,No,54.0,Yes-badformat,Yes,Fiber optic,No,No,,No,No,No,Month-to-month,No,Bank transfer (automatic),,3919.15,No
0665-XHDJU,Male,0.0,Yes,No-badformat,72.0,InvalidCategory,Yes,Fiber optic,No,Yes,No,No,Yes,,Two year,Yes,Electronic check,99.4,7285.7,No
6521-YYTYI,Male,0.0,No,Yes-badformat,1.0-badformat,Yes,Yes,Fiber optic,No,No,No,,InvalidCategory,Yes-badformat,Month-to-month,Yes,Electronic check,93.3-badformat,93.3,Yes
8878-HMWBV,Male,0.0,No,No-badformat,3.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check-badformat,49.15,169.05,Yes
8265-HKSOW,Female,0.0,Yes,Yes,72.0,Yes,,Fiber optic,Yes,Yes,Yes-badformat,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No
3544-FBCAS,,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,,Yes,Yes-badformat,Two year,Yes,Credit card (automatic),83.6,5959.3,No
5331-RGMTT,Male,1.0,Yes,No,54.0,Yes,Yes,Fiber optic,,No,Yes,No,Yes,InvalidCategory,Month-to-month,Yes,Credit card (automatic),99.05-badformat,5295.7,No
4759-PXTAN,Female,0.0,Yes,No,59.0,Yes-badformat,Yes,DSL,No-badformat,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,No
7054-DMVAS,Male,0.0,No,No,54.0,,No,DSL,Yes,InvalidCategory,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,No
3428-MMGUB,Male,0.0,No,No,60.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,InvalidCategory,Yes,Electronic check,89.55,5231.2-badformat,No
InvalidCategory,Female,0.0,Yes,No,60.0,No,No phone service,DSL-badformat,No,Yes,Yes,InvalidCategory,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,No
7823-JSOAG,Male,0.0,No,No,3.0-badformat,Yes,Yes,Fiber optic,InvalidCategory,No,No,No,No,No,Month-to-month-badformat,No,Electronic check,74.5,217.45,No
3705-RHRFR,InvalidCategory,0.0,Yes,No,69.0,Yes,Yes,Fiber optic,Yes,InvalidCategory,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No
9374-YOLBJ,Female,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,InvalidCategory,19.25,19.25,No
9074-KGVOX,Male,0.0,Yes,Yes,50.0,No,No phone service,DSL,Yes,,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,No
6128-DAFVY,,0.0,No,No,56.0,No,No phone service,DSL,No,No,InvalidCategory,No,Yes,Yes,Month-to-month,Yes-badformat,Credit card (automatic),44.85,2564.95,No
9933-QRGTX-badformat,Female,0.0,Yes,No,60.0,Yes,No,Fiber optic,Yes,,No,Yes,Yes,Yes,Two year,InvalidCategory,Electronic check,97.2,5611.75,No
InvalidCategory,Male,1.0,Yes-badformat,No,69.0,Yes,Yes,Fiber optic,Yes-badformat,No,Yes-badformat,Yes,,Yes-badformat,One year,Yes,Mailed check,110.55,7610.1,No
3751-KTZEL,Female,0.0,No,InvalidCategory,1.0,No,No phone service,DSL,,No,No,No,InvalidCategory,Yes,Month-to-month,No,Mailed check,35.05,35.05,Yes
1977-STDKI,Female,1.0,,No,1.0,Yes,No,InvalidCategory,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73,Yes
5066-GFJMM,,0.0,Yes,No,3.0,Yes,No,No-badformat,No internet service-badformat,No internet service,No internet service,,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,InvalidCategory
2661-GKBTK,Male,0.0,Yes,Yes,60.0,Yes,InvalidCategory,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,No
0458-HEUZG,InvalidCategory,0.0,No,No,13.0,No,No phone service,InvalidCategory,No,No,Yes,Yes,No,InvalidCategory,Two year,,Mailed check,35.4,450.4,No
7268-WNTCP,Male,0.0,Yes,Yes,62.0,Yes,No,No,InvalidCategory,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),InvalidCategory,1297.35,No
0824-VWDPO,Female,0.0,No,No,45.0,Yes,Yes,,Yes,Yes,,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,No
8409-WQJUX,Female,0.0,No,No,25.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,No
2578-JQPHZ,Male,0.0,No,,44.0,Yes,InvalidCategory,Fiber optic,InvalidCategory,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No
3278-FSIXX,Female,InvalidCategory,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,No
5813-UECBU,Male,1.0,No,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes-badformat,No,No,No-badformat,Month-to-month,Yes,Credit card (automatic),,2716.3,Yes
0328-GRPMV,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,InvalidCategory,No,No,Month-to-month,Yes,Electronic check-badformat,70.1,70.1,Yes
9746-UGFAC,Female,0.0,No,No,22.0,Yes,No,No,InvalidCategory,No internet service,No internet service-badformat,No internet service,No internet service,No internet service,,No,Bank transfer (automatic),20.85,450.65,No
2946-KIQSP,Female,0.0,InvalidCategory,No,35.0,No-badformat,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45-badformat,1175.85,No
,Female,0.0,Yes,Yes,29.0-badformat,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,No
6726-WEXXK,Male,1.0,Yes,No,27.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,No
4636-OLWOE,Male,0.0,No,Yes,54.0,Yes,InvalidCategory,DSL,No,Yes,Yes-badformat,Yes,No,No,One year,Yes,Electronic check,61.0,3283.05,No
4342-HENTK,Female,1.0,No,No,,Yes,No,InvalidCategory,No,No,No,No,No,No,Month-to-month-badformat,Yes,Electronic check,70.65,142.35,Yes
4685-ERGHK,Male,0.0,No,No,57.0,InvalidCategory,Yes,InvalidCategory,No,No,No,No,Yes,,One year,InvalidCategory,Electronic check,86.9,4939.25,No
0885-HMGPY,Male,,No,No,62.0,InvalidCategory,Yes,DSL,,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,No
5003-OKNNK,Female,0.0,Yes,Yes,15.0,Yes,No,No,No internet service,No internet service-badformat,No internet service,No internet service,No internet service,No internet service-badformat,One year,No,Credit card (automatic),20.35,335.95,No
4195-SMMNX,,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,InvalidCategory,No internet service,No internet service,,Month-to-month,No,Mailed check,20.35,33.2,Yes
7208-PSIHR,Female,0.0,Yes,No,70.0,Yes-badformat,InvalidCategory,Fiber optic,No,No,Yes,Yes,Yes-badformat,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,No
InvalidCategory,Female,0.0,Yes,Yes,21.0,Yes,No,DSL,No,No,No,No,,No,InvalidCategory,Yes,Electronic check,44.95,926.25,No
0489-WMEMG-badformat,Female,0.0,No,Yes,23.0,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,No
7435-ZNUYY,Male,0.0,No,No,6.0,Yes,No,,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,No,Mailed check-badformat,20.6,116.6,No
1354-YZFNB,Male,0.0,Yes,Yes-badformat,4.0,Yes,No,No,No internet service,No internet service,InvalidCategory,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,
6956-SMUCM,InvalidCategory,0.0,No,No,3.0,Yes,No,Fiber optic-badformat,Yes,No,Yes,No,Yes,Yes,Month-to-month,,Credit card (automatic),99.0,InvalidCategory,Yes
2985-FMWYF,Female,0.0,No,No,,Yes,Yes,Fiber optic,No,No,No,No-badformat,Yes,Yes,,Yes,Electronic check,93.5,2341.55,InvalidCategory
2812-ENYMO,Male,0.0,InvalidCategory,No,26.0,No,No phone service,DSL,Yes,No,No,Yes,,Yes-badformat,,No,Credit card (automatic),54.55,1362.85,No
2717-HVIZY,Female,0.0,InvalidCategory,Yes,8.0,Yes,No,No,No internet service,No internet service-badformat,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check-badformat,InvalidCategory,163.6,No
3223-WZWJM,Male,0.0,No,No-badformat,26.0,Yes,Yes,Fiber optic,No,No,No,nan-badformat,No,Yes,Month-to-month,Yes,Electronic check,83.95,,Yes
3422-GALYP,Male,0.0,No,No,2.0,Yes,Yes-badformat,Fiber optic,InvalidCategory,Yes,nan-badformat,No-badformat,No,No,,InvalidCategory,,79.45,,No
9053-JZFKV,Male,0.0,No,No,67.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes-badformat,InvalidCategory,No,Credit card (automatic)-badformat,116.2,InvalidCategory,Yes
2530-ENDWQ,Female,InvalidCategory,Yes,No,71.0,Yes,Yes-badformat,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,InvalidCategory,93.7,6585.35,Yes
2890-WFBHU,Female,0.0,No,No,59.0-badformat,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No-badformat,Yes,One year,No,Credit card (automatic),79.85,4786.1,No
0327-WFZSY,Male,0.0,Yes,InvalidCategory,39.0,Yes,,Fiber optic,No,No,Yes,InvalidCategory,Yes,Yes,InvalidCategory,No,InvalidCategory,100.0,3835.55,InvalidCategory
7977-HXJKU,Male-badformat,0.0,No,Yes,21.0,Yes,No,,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397,No
6615-ZGEDR,Male,InvalidCategory,InvalidCategory,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,Yes
7033-CLAMM,Female,,Yes,Yes,48.0,InvalidCategory,No,No,No internet service-badformat,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1027.25,No
4023-RTIQM,Female,1.0,Yes,No,InvalidCategory,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1580.1,No
0864-FVJNJ,Female,InvalidCategory,Yes-badformat,Yes,64.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,InvalidCategory,Yes,One year,No,Electronic check,113.35,7222.75,
,Male,0.0,Yes,Yes,46.0,Yes,InvalidCategory,Fiber optic,No,InvalidCategory,InvalidCategory,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,No
9541-PWTWO,Female,0.0,No,No,52.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,InvalidCategory,No
3967-VQOGC,,0.0,Yes,Yes,67.0,Yes,Yes,InvalidCategory,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,InvalidCategory,Mailed check,24.9,1680.25,No
7872-RDDLZ,InvalidCategory,InvalidCategory,No,No,67.0,Yes,Yes,DSL,No,Yes,,No,No,InvalidCategory,Month-to-month,No,Electronic check,54.9,3725.5,No-badformat
,Female,0.0,No,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,,No,Electronic check,75.55,413.65,Yes
6308-CQRBU,Female,0.0,Yes,No,71.0,Yes,Yes,Fiber optic,No,Yes-badformat,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,InvalidCategory,No
2754-XBHTB-badformat,Female,0.0,InvalidCategory,No,InvalidCategory,Yes,No,Fiber optic,No,No,No,No,Yes,,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Yes
InvalidCategory,,1.0,No,No,26.0,Yes,Yes,Fiber optic,InvalidCategory,Yes,No,No,InvalidCategory,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,Yes
0186-CAERR,Male,0.0,No,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,No
3043-SUDUA,Female,InvalidCategory,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic)-badformat,InvalidCategory,601.55,No
5442-BHQNG,Female,0.0,No,No,2.0,,No,InvalidCategory,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,139.25,No
2169-RRLFW,Female,0.0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,InvalidCategory,No,Credit card (automatic),25.6,1888.25,No
5872-OEQNH,Female,0.0,No,No,60.0,No,No phone service,DSL,Yes,No,Yes,,No,Yes,One year,Yes,Electronic check,44.45,,No
3162-KKZXO,Female,1.0,,,InvalidCategory,Yes-badformat,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5409.75,No
7055-VKGDA,Male,0.0,No,No,54.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,Yes-badformat
0754-UKWQP,Male,0.0,No,InvalidCategory,2.0,Yes,No-badformat,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,,Yes
8873-GLDMH,Female,0.0,No,No,6.0,Yes,Yes,InvalidCategory,No,InvalidCategory,InvalidCategory,,,No,Month-to-month,Yes,Mailed check,73.85,401.3,No
,Female-badformat,0.0,Yes,Yes,48.0,Yes,No,DSL,Yes,Yes,Yes,No-badformat,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,No
